Entity,Code,Day,total_vaccinations_per_hundred
Texas,,2021-01-22,5.67
Texas,,2021-01-23,5.96
Texas,,2021-01-24,6.08
Texas,,2021-01-25,6.22
Texas,,2021-01-26,6.61
Texas,,2021-01-27,6.81
Texas,,2021-01-28,7.27
Texas,,2021-01-29,7.66
Texas,,2021-01-30,8.07
Texas,,2021-01-31,8.31
Texas,,2021-02-01,8.61
Texas,,2021-02-02,8.61
Texas,,2021-02-03,9.15
Texas,,2021-02-04,9.68
Texas,,2021-02-05,10.11
Texas,,2021-02-06,10.72
Texas,,2021-02-07,11.2
Texas,,2021-02-08,11.46
Texas,,2021-02-09,11.85
Texas,,2021-02-10,12.31
Texas,,2021-02-11,12.79
Texas,,2021-02-12,13.36
Texas,,2021-02-13,13.82
Texas,,2021-02-14,14.26
Texas,,2021-02-16,14.68
Texas,,2021-02-17,14.87
Texas,,2021-02-18,14.95
Texas,,2021-02-19,15.67
Texas,,2021-02-20,15.92
Texas,,2021-02-21,16.12
Texas,,2021-02-22,16.25
Texas,,2021-02-23,16.56
Texas,,2021-02-24,16.98
Texas,,2021-02-25,17.61
Texas,,2021-02-26,18.19
Texas,,2021-02-27,18.61
Texas,,2021-02-28,19.2
Texas,,2021-03-01,19.22
Texas,,2021-03-02,20.54
Texas,,2021-03-03,21.35
Texas,,2021-03-04,22
Texas,,2021-03-05,22.73
Texas,,2021-03-06,23.55
Texas,,2021-03-07,23.93
Texas,,2021-03-08,24.39
Texas,,2021-03-09,25.18
Texas,,2021-03-10,25.97
Texas,,2021-03-11,26.66
Texas,,2021-03-12,27.61
Texas,,2021-03-13,28.49
Texas,,2021-03-14,29.05
Texas,,2021-03-15,29.48
Texas,,2021-03-16,29.87
Texas,,2021-03-17,30.52
Texas,,2021-03-18,31.23
Texas,,2021-03-19,31.86
Texas,,2021-03-20,32.52
Texas,,2021-03-21,33.15
Texas,,2021-03-22,33.57
Texas,,2021-03-23,33.95
Texas,,2021-03-24,33.94
Texas,,2021-03-25,34.95
Texas,,2021-03-26,35.94
Texas,,2021-03-27,36.9
Texas,,2021-03-28,37.74
Texas,,2021-03-29,38.39
Texas,,2021-03-30,39.17
Texas,,2021-03-31,40.02
Texas,,2021-04-01,41.22
Texas,,2021-04-02,42.48
Texas,,2021-04-03,43.33
Texas,,2021-04-04,44.17
Texas,,2021-04-05,45.06
Texas,,2021-04-06,45.86
Texas,,2021-04-07,46.67
Texas,,2021-04-08,47.68
Texas,,2021-04-09,49.04
Texas,,2021-04-10,50.65
Texas,,2021-04-11,51.59
Texas,,2021-04-12,52.25
Texas,,2021-04-13,52.92
Texas,,2021-04-14,53.84
Texas,,2021-04-15,54.83
Texas,,2021-04-16,55.76
Texas,,2021-04-17,56.63
Texas,,2021-04-18,57.04
Texas,,2021-04-19,57.75
Texas,,2021-04-20,58.18
Texas,,2021-04-21,58.86
Texas,,2021-04-22,59.69
Texas,,2021-04-23,60.5
Texas,,2021-04-24,61.33
Texas,,2021-04-25,62.01
Texas,,2021-04-26,62.4
Texas,,2021-04-27,62.83
Texas,,2021-04-28,63.44
Texas,,2021-04-29,64.22
Texas,,2021-04-30,65.13
Texas,,2021-05-01,65.84
Texas,,2021-05-02,66.23
Texas,,2021-05-03,66.48
Texas,,2021-05-04,66.73
Texas,,2021-05-05,67.32
Texas,,2021-05-06,67.91
Texas,,2021-05-07,68.58
Texas,,2021-05-08,69.18
Texas,,2021-05-09,69.72
Texas,,2021-05-10,70.03
Texas,,2021-05-11,70.37
Texas,,2021-05-12,70.81
Texas,,2021-05-13,71.29
Texas,,2021-05-14,71.79
Texas,,2021-05-15,72.36
Texas,,2021-05-16,73.04
Texas,,2021-05-17,73.58
Texas,,2021-05-18,73.91
Texas,,2021-05-19,74.44
Texas,,2021-05-20,74.9
Texas,,2021-05-21,75.62
Texas,,2021-05-22,76.01
Texas,,2021-05-23,76.48
Texas,,2021-05-24,76.77
Texas,,2021-05-25,77.12
Texas,,2021-05-26,77.55
Texas,,2021-05-27,77.92
Texas,,2021-05-28,78.38
Texas,,2021-05-29,78.8
Texas,,2021-05-30,79.12
Texas,,2021-06-01,79.47
Texas,,2021-06-02,79.65
Texas,,2021-06-03,79.94
Texas,,2021-06-04,80.33
Texas,,2021-06-05,80.64
Texas,,2021-06-06,81.05
Texas,,2021-06-07,81.29
Texas,,2021-06-08,81.53
Texas,,2021-06-09,81.85
Texas,,2021-06-10,82.24
Texas,,2021-06-11,82.63
Texas,,2021-06-12,83.21
Texas,,2021-06-13,83.45
Texas,,2021-06-14,83.64
Texas,,2021-06-15,84.04
Texas,,2021-06-16,84.7
Texas,,2021-06-17,85.31
Texas,,2021-06-18,85.66
Texas,,2021-06-19,85.91
Texas,,2021-06-20,86.22
Texas,,2021-06-21,86.39
Texas,,2021-06-22,86.55
Texas,,2021-06-23,86.73
Texas,,2021-06-24,86.96
United States,USA,2020-12-20,0.17
United States,USA,2020-12-21,0.18
United States,USA,2020-12-23,0.3
United States,USA,2020-12-26,0.59
United States,USA,2020-12-28,0.64
United States,USA,2020-12-30,0.84
United States,USA,2021-01-02,1.27
United States,USA,2021-01-04,1.37
United States,USA,2021-01-05,1.46
United States,USA,2021-01-06,1.6
United States,USA,2021-01-07,1.78
United States,USA,2021-01-08,2.01
United States,USA,2021-01-11,2.71
United States,USA,2021-01-12,2.81
United States,USA,2021-01-13,3.1
United States,USA,2021-01-14,3.36
United States,USA,2021-01-15,3.7
United States,USA,2021-01-19,4.73
United States,USA,2021-01-20,4.98
United States,USA,2021-01-21,5.29
United States,USA,2021-01-22,5.76
United States,USA,2021-01-23,6.19
United States,USA,2021-01-24,6.58
United States,USA,2021-01-25,6.85
United States,USA,2021-01-26,7.09
United States,USA,2021-01-27,7.43
United States,USA,2021-01-28,7.89
United States,USA,2021-01-29,8.4
United States,USA,2021-01-30,8.91
United States,USA,2021-01-31,9.37
United States,USA,2021-02-01,9.71
United States,USA,2021-02-02,9.87
United States,USA,2021-02-03,10.2
United States,USA,2021-02-04,10.6
United States,USA,2021-02-05,11.09
United States,USA,2021-02-06,11.76
United States,USA,2021-02-07,12.41
United States,USA,2021-02-08,12.78
United States,USA,2021-02-09,13.01
United States,USA,2021-02-10,13.49
United States,USA,2021-02-11,13.97
United States,USA,2021-02-12,14.58
United States,USA,2021-02-13,15.25
United States,USA,2021-02-14,15.93
United States,USA,2021-02-16,16.63
United States,USA,2021-02-17,16.95
United States,USA,2021-02-18,17.39
United States,USA,2021-02-19,17.95
United States,USA,2021-02-20,18.46
United States,USA,2021-02-21,19
United States,USA,2021-02-22,19.33
United States,USA,2021-02-23,19.59
United States,USA,2021-02-24,20.02
United States,USA,2021-02-25,20.56
United States,USA,2021-02-26,21.22
United States,USA,2021-02-27,21.93
United States,USA,2021-02-28,22.66
United States,USA,2021-03-01,23.16
United States,USA,2021-03-02,23.68
United States,USA,2021-03-03,24.26
United States,USA,2021-03-04,24.87
United States,USA,2021-03-05,25.61
United States,USA,2021-03-06,26.48
United States,USA,2021-03-07,27.21
United States,USA,2021-03-08,27.74
United States,USA,2021-03-09,28.22
United States,USA,2021-03-10,28.83
United States,USA,2021-03-11,29.58
United States,USA,2021-03-12,30.46
United States,USA,2021-03-13,31.84
United States,USA,2021-03-14,32.25
United States,USA,2021-03-15,32.86
United States,USA,2021-03-16,33.36
United States,USA,2021-03-17,34.05
United States,USA,2021-03-18,34.86
United States,USA,2021-03-19,35.64
United States,USA,2021-03-20,36.58
United States,USA,2021-03-21,37.49
United States,USA,2021-03-22,38.11
United States,USA,2021-03-23,38.62
United States,USA,2021-03-24,39.3
United States,USA,2021-03-25,40.15
United States,USA,2021-03-26,41.17
United States,USA,2021-03-27,42.22
United States,USA,2021-03-28,43.21
United States,USA,2021-03-29,43.92
United States,USA,2021-03-30,44.46
United States,USA,2021-03-31,45.26
United States,USA,2021-04-01,46.28
United States,USA,2021-04-02,47.47
United States,USA,2021-04-03,48.7
United States,USA,2021-04-04,49.72
United States,USA,2021-04-05,50.36
United States,USA,2021-04-06,50.78
United States,USA,2021-04-07,51.65
United States,USA,2021-04-08,52.68
United States,USA,2021-04-09,53.87
United States,USA,2021-04-10,55.26
United States,USA,2021-04-11,56.34
United States,USA,2021-04-12,57.14
United States,USA,2021-04-13,57.92
United States,USA,2021-04-14,58.67
United States,USA,2021-04-15,59.73
United States,USA,2021-04-16,60.93
United States,USA,2021-04-17,62.01
United States,USA,2021-04-18,63.08
United States,USA,2021-04-19,63.73
United States,USA,2021-04-20,64.27
United States,USA,2021-04-21,65.05
United States,USA,2021-04-22,65.95
United States,USA,2021-04-23,66.97
United States,USA,2021-04-24,67.96
United States,USA,2021-04-25,68.87
United States,USA,2021-04-26,69.51
United States,USA,2021-04-27,70
United States,USA,2021-04-28,70.68
United States,USA,2021-04-29,71.49
United States,USA,2021-04-30,72.34
United States,USA,2021-05-01,73.33
United States,USA,2021-05-02,73.97
United States,USA,2021-05-03,74.33
United States,USA,2021-05-04,74.63
United States,USA,2021-05-05,75.17
United States,USA,2021-05-06,75.9
United States,USA,2021-05-07,76.74
United States,USA,2021-05-08,77.52
United States,USA,2021-05-09,78.23
United States,USA,2021-05-10,78.8
United States,USA,2021-05-11,79.26
United States,USA,2021-05-12,79.72
United States,USA,2021-05-13,80.3
United States,USA,2021-05-14,80.86
United States,USA,2021-05-15,81.58
United States,USA,2021-05-16,82.21
United States,USA,2021-05-17,82.66
United States,USA,2021-05-18,82.99
United States,USA,2021-05-19,83.52
United States,USA,2021-05-20,84.16
United States,USA,2021-05-21,84.82
United States,USA,2021-05-22,85.53
United States,USA,2021-05-23,86.06
United States,USA,2021-05-24,86.41
United States,USA,2021-05-25,86.68
United States,USA,2021-05-26,87.11
United States,USA,2021-05-27,87.57
United States,USA,2021-05-28,87.98
United States,USA,2021-05-29,88.47
United States,USA,2021-05-30,88.84
United States,USA,2021-06-01,89.28
United States,USA,2021-06-02,89.43
United States,USA,2021-06-03,89.68
United States,USA,2021-06-04,90.1
United States,USA,2021-06-05,90.44
United States,USA,2021-06-06,90.86
United States,USA,2021-06-07,91.22
United States,USA,2021-06-08,91.54
United States,USA,2021-06-09,91.79
United States,USA,2021-06-10,92.08
United States,USA,2021-06-11,92.32
United States,USA,2021-06-12,92.81
United States,USA,2021-06-13,93.17
United States,USA,2021-06-14,93.57
United States,USA,2021-06-15,93.94
United States,USA,2021-06-16,94.25
United States,USA,2021-06-17,94.87
United States,USA,2021-06-18,95.2
United States,USA,2021-06-19,95.52
United States,USA,2021-06-20,95.77
United States,USA,2021-06-21,95.96
United States,USA,2021-06-22,96.15
United States,USA,2021-06-23,96.35
United States,USA,2021-06-24,96.59
Utah,,2021-01-12,2.97
Utah,,2021-01-13,3.25
Utah,,2021-01-14,3.6
Utah,,2021-01-15,4
Utah,,2021-01-19,5.09
Utah,,2021-01-20,5.67
Utah,,2021-01-21,5.91
Utah,,2021-01-22,6.32
Utah,,2021-01-23,6.32
Utah,,2021-01-24,6.32
Utah,,2021-01-25,7.14
Utah,,2021-01-26,7.19
Utah,,2021-01-27,7.48
Utah,,2021-01-28,7.48
Utah,,2021-01-29,8.46
Utah,,2021-01-30,8.94
Utah,,2021-01-31,8.94
Utah,,2021-02-01,10.08
Utah,,2021-02-02,10.13
Utah,,2021-02-03,10.13
Utah,,2021-02-04,11.03
Utah,,2021-02-05,11.74
Utah,,2021-02-06,12.49
Utah,,2021-02-07,12.49
Utah,,2021-02-08,15.8
Utah,,2021-02-09,15.92
Utah,,2021-02-10,15.92
Utah,,2021-02-11,15.92
Utah,,2021-02-12,15.92
Utah,,2021-02-13,15.92
Utah,,2021-02-14,15.92
Utah,,2021-02-16,16.61
Utah,,2021-02-17,16.61
Utah,,2021-02-18,17.21
Utah,,2021-02-19,18.24
Utah,,2021-02-20,19.03
Utah,,2021-02-21,19.05
Utah,,2021-02-22,19.05
Utah,,2021-02-23,19.06
Utah,,2021-02-24,19.63
Utah,,2021-02-25,20.65
Utah,,2021-02-26,20.67
Utah,,2021-02-27,21.46
Utah,,2021-02-28,21.48
Utah,,2021-03-01,21.48
Utah,,2021-03-02,22.53
Utah,,2021-03-03,23.27
Utah,,2021-03-04,23.28
Utah,,2021-03-05,24.85
Utah,,2021-03-06,25.97
Utah,,2021-03-07,25.99
Utah,,2021-03-08,26.01
Utah,,2021-03-09,27.45
Utah,,2021-03-10,28.17
Utah,,2021-03-11,28.19
Utah,,2021-03-12,29.49
Utah,,2021-03-13,30.5
Utah,,2021-03-14,31.43
Utah,,2021-03-15,31.46
Utah,,2021-03-16,32.15
Utah,,2021-03-17,32.82
Utah,,2021-03-18,33.37
Utah,,2021-03-19,33.38
Utah,,2021-03-20,33.41
Utah,,2021-03-21,35.48
Utah,,2021-03-22,35.48
Utah,,2021-03-23,36.05
Utah,,2021-03-24,36.76
Utah,,2021-03-25,37.86
Utah,,2021-03-26,37.87
Utah,,2021-03-27,39.79
Utah,,2021-03-28,39.8
Utah,,2021-03-29,39.81
Utah,,2021-03-30,41.4
Utah,,2021-03-31,41.41
Utah,,2021-04-01,43.07
Utah,,2021-04-02,43.08
Utah,,2021-04-03,45.73
Utah,,2021-04-04,45.75
Utah,,2021-04-05,46.75
Utah,,2021-04-06,47.37
Utah,,2021-04-07,48.15
Utah,,2021-04-08,49.08
Utah,,2021-04-09,50.37
Utah,,2021-04-10,51.85
Utah,,2021-04-11,51.86
Utah,,2021-04-12,51.89
Utah,,2021-04-13,53.84
Utah,,2021-04-14,54.77
Utah,,2021-04-15,55.66
Utah,,2021-04-16,56.67
Utah,,2021-04-17,58.36
Utah,,2021-04-18,58.37
Utah,,2021-04-19,59.83
Utah,,2021-04-20,59.83
Utah,,2021-04-21,60.43
Utah,,2021-04-22,61.47
Utah,,2021-04-23,62.56
Utah,,2021-04-24,63.49
Utah,,2021-04-25,63.5
Utah,,2021-04-26,63.5
Utah,,2021-04-27,64.53
Utah,,2021-04-28,65.29
Utah,,2021-04-29,66
Utah,,2021-04-30,66.01
Utah,,2021-05-01,67.61
Utah,,2021-05-02,67.62
Utah,,2021-05-03,67.62
Utah,,2021-05-04,68.65
Utah,,2021-05-05,69.41
Utah,,2021-05-06,69.97
Utah,,2021-05-07,69.97
Utah,,2021-05-08,70.6
Utah,,2021-05-09,70.61
Utah,,2021-05-10,70.61
Utah,,2021-05-11,73.05
Utah,,2021-05-12,73.06
Utah,,2021-05-13,73.85
Utah,,2021-05-14,74.33
Utah,,2021-05-15,74.34
Utah,,2021-05-16,74.35
Utah,,2021-05-17,74.35
Utah,,2021-05-18,76.13
Utah,,2021-05-19,76.53
Utah,,2021-05-20,77.16
Utah,,2021-05-21,77.7
Utah,,2021-05-22,78.42
Utah,,2021-05-23,78.43
Utah,,2021-05-24,78.43
Utah,,2021-05-25,79.37
Utah,,2021-05-26,79.91
Utah,,2021-05-27,79.91
Utah,,2021-05-28,79.93
Utah,,2021-05-29,79.93
Utah,,2021-05-30,79.93
Utah,,2021-06-01,80.77
Utah,,2021-06-02,80.77
Utah,,2021-06-03,80.83
Utah,,2021-06-04,80.83
Utah,,2021-06-05,81.67
Utah,,2021-06-06,81.67
Utah,,2021-06-07,81.67
Utah,,2021-06-08,82.55
Utah,,2021-06-09,82.55
Utah,,2021-06-10,82.55
Utah,,2021-06-11,83.08
Utah,,2021-06-12,83.39
Utah,,2021-06-13,83.39
Utah,,2021-06-14,84.3
Utah,,2021-06-15,85.35
Utah,,2021-06-16,85.35
Utah,,2021-06-17,86.05
Utah,,2021-06-18,86.06
Utah,,2021-06-19,86.06
Utah,,2021-06-20,86.06
Utah,,2021-06-21,86.06
Utah,,2021-06-22,87.23
Utah,,2021-06-23,87.23
Utah,,2021-06-24,87.6
Vermont,,2021-01-12,4.13
Vermont,,2021-01-13,4.74
Vermont,,2021-01-14,4.74
Vermont,,2021-01-15,5.2
Vermont,,2021-01-19,6.5
Vermont,,2021-01-20,6.54
Vermont,,2021-01-21,6.86
Vermont,,2021-01-22,7.44
Vermont,,2021-01-23,7.92
Vermont,,2021-01-24,8.31
Vermont,,2021-01-25,8.59
Vermont,,2021-01-26,8.72
Vermont,,2021-01-27,8.87
Vermont,,2021-01-28,9.43
Vermont,,2021-01-29,9.89
Vermont,,2021-01-30,10.22
Vermont,,2021-01-31,10.77
Vermont,,2021-02-01,11.61
Vermont,,2021-02-02,11.86
Vermont,,2021-02-03,11.97
Vermont,,2021-02-04,12.37
Vermont,,2021-02-05,12.83
Vermont,,2021-02-06,13.3
Vermont,,2021-02-07,13.97
Vermont,,2021-02-08,14.48
Vermont,,2021-02-09,14.91
Vermont,,2021-02-10,15.04
Vermont,,2021-02-11,15.53
Vermont,,2021-02-12,16.03
Vermont,,2021-02-13,16.46
Vermont,,2021-02-14,17.11
Vermont,,2021-02-16,18.43
Vermont,,2021-02-17,18.58
Vermont,,2021-02-18,18.94
Vermont,,2021-02-19,20.45
Vermont,,2021-02-20,21.17
Vermont,,2021-02-21,21.98
Vermont,,2021-02-22,22.67
Vermont,,2021-02-23,23.09
Vermont,,2021-02-24,23.23
Vermont,,2021-02-25,23.69
Vermont,,2021-02-26,24.29
Vermont,,2021-02-27,25.15
Vermont,,2021-02-28,26.05
Vermont,,2021-03-01,26.93
Vermont,,2021-03-02,27.49
Vermont,,2021-03-03,27.75
Vermont,,2021-03-04,28.17
Vermont,,2021-03-05,28.78
Vermont,,2021-03-06,29.54
Vermont,,2021-03-07,30.69
Vermont,,2021-03-08,31.85
Vermont,,2021-03-09,32.68
Vermont,,2021-03-10,33.19
Vermont,,2021-03-11,33.98
Vermont,,2021-03-12,34.86
Vermont,,2021-03-13,37.12
Vermont,,2021-03-14,37.12
Vermont,,2021-03-15,38.32
Vermont,,2021-03-16,39.07
Vermont,,2021-03-17,39.53
Vermont,,2021-03-18,40.46
Vermont,,2021-03-19,41.53
Vermont,,2021-03-20,42.65
Vermont,,2021-03-21,43.94
Vermont,,2021-03-22,44.46
Vermont,,2021-03-23,45.36
Vermont,,2021-03-24,45.9
Vermont,,2021-03-25,46.58
Vermont,,2021-03-26,47.55
Vermont,,2021-03-27,48.6
Vermont,,2021-03-28,49.68
Vermont,,2021-03-29,50.67
Vermont,,2021-03-30,51.83
Vermont,,2021-03-31,52.64
Vermont,,2021-04-01,53.47
Vermont,,2021-04-02,54.74
Vermont,,2021-04-03,57.7
Vermont,,2021-04-04,57.81
Vermont,,2021-04-05,59.33
Vermont,,2021-04-06,60.3
Vermont,,2021-04-07,60.85
Vermont,,2021-04-08,61.71
Vermont,,2021-04-09,63.24
Vermont,,2021-04-10,65.14
Vermont,,2021-04-11,66.78
Vermont,,2021-04-12,68.58
Vermont,,2021-04-13,70.73
Vermont,,2021-04-14,70.65
Vermont,,2021-04-15,71.82
Vermont,,2021-04-16,73.15
Vermont,,2021-04-17,73.19
Vermont,,2021-04-18,76.1
Vermont,,2021-04-19,77.37
Vermont,,2021-04-20,78.81
Vermont,,2021-04-21,79.51
Vermont,,2021-04-22,80.51
Vermont,,2021-04-23,81.21
Vermont,,2021-04-24,82.66
Vermont,,2021-04-25,84.24
Vermont,,2021-04-26,86.14
Vermont,,2021-04-27,87.16
Vermont,,2021-04-28,88
Vermont,,2021-04-29,89.11
Vermont,,2021-04-30,90.29
Vermont,,2021-05-01,91.48
Vermont,,2021-05-02,93.1
Vermont,,2021-05-03,94.5
Vermont,,2021-05-04,95.41
Vermont,,2021-05-05,96.15
Vermont,,2021-05-06,97.14
Vermont,,2021-05-07,98.01
Vermont,,2021-05-08,98.83
Vermont,,2021-05-09,101.35
Vermont,,2021-05-10,102.54
Vermont,,2021-05-11,103.23
Vermont,,2021-05-12,104.26
Vermont,,2021-05-13,104.97
Vermont,,2021-05-14,105.88
Vermont,,2021-05-15,106.99
Vermont,,2021-05-16,108.44
Vermont,,2021-05-17,109.53
Vermont,,2021-05-18,110.43
Vermont,,2021-05-19,110.98
Vermont,,2021-05-20,111.86
Vermont,,2021-05-21,115.12
Vermont,,2021-05-22,116.31
Vermont,,2021-05-23,117.93
Vermont,,2021-05-24,119.66
Vermont,,2021-05-25,120.28
Vermont,,2021-05-26,121
Vermont,,2021-05-27,120.49
Vermont,,2021-05-28,121.42
Vermont,,2021-05-29,122.28
Vermont,,2021-05-30,123.22
Vermont,,2021-06-01,124.57
Vermont,,2021-06-02,124.81
Vermont,,2021-06-03,125.07
Vermont,,2021-06-04,125.55
Vermont,,2021-06-05,126.44
Vermont,,2021-06-06,127.22
Vermont,,2021-06-07,127.9
Vermont,,2021-06-08,128.4
Vermont,,2021-06-09,128.52
Vermont,,2021-06-10,128.96
Vermont,,2021-06-11,128.96
Vermont,,2021-06-12,129.79
Vermont,,2021-06-13,130.66
Vermont,,2021-06-14,131.47
Vermont,,2021-06-15,132.37
Vermont,,2021-06-16,132.69
Vermont,,2021-06-17,133.12
Vermont,,2021-06-18,133.48
Vermont,,2021-06-19,133.97
Vermont,,2021-06-20,134.34
Vermont,,2021-06-21,134.61
Vermont,,2021-06-22,134.77
Vermont,,2021-06-23,134.84
Vermont,,2021-06-24,134.99
Virgin Islands,,2021-01-12,0.84
Virgin Islands,,2021-01-13,1.14
Virgin Islands,,2021-01-14,1.36
Virgin Islands,,2021-01-15,1.56
Virgin Islands,,2021-01-19,2.04
Virgin Islands,,2021-01-20,2.31
Virgin Islands,,2021-01-21,2.62
Virgin Islands,,2021-01-22,2.93
Virgin Islands,,2021-01-23,3.21
Virgin Islands,,2021-01-24,3.23
Virgin Islands,,2021-01-25,3.25
Virgin Islands,,2021-01-26,3.58
Virgin Islands,,2021-01-27,3.99
Virgin Islands,,2021-01-28,4.41
Virgin Islands,,2021-01-29,5.02
Virgin Islands,,2021-01-30,5.7
Virgin Islands,,2021-01-31,5.74
Virgin Islands,,2021-02-01,5.84
Virgin Islands,,2021-02-02,6.41
Virgin Islands,,2021-02-03,7.06
Virgin Islands,,2021-02-04,7.84
Virgin Islands,,2021-02-05,8.49
Virgin Islands,,2021-02-06,9.04
Virgin Islands,,2021-02-07,9.05
Virgin Islands,,2021-02-08,9.1
Virgin Islands,,2021-02-09,9.61
Virgin Islands,,2021-02-10,10.24
Virgin Islands,,2021-02-11,10.67
Virgin Islands,,2021-02-12,11.17
Virgin Islands,,2021-02-13,11.64
Virgin Islands,,2021-02-14,11.74
Virgin Islands,,2021-02-16,11.86
Virgin Islands,,2021-02-17,12.57
Virgin Islands,,2021-02-18,13.04
Virgin Islands,,2021-02-19,14.19
Virgin Islands,,2021-02-20,15.12
Virgin Islands,,2021-02-21,15.4
Virgin Islands,,2021-02-22,15.46
Virgin Islands,,2021-02-23,16.14
Virgin Islands,,2021-02-24,16.67
Virgin Islands,,2021-02-25,16.98
Virgin Islands,,2021-02-26,17.85
Virgin Islands,,2021-02-27,18.26
Virgin Islands,,2021-02-28,18.5
Virgin Islands,,2021-03-01,18.6
Virgin Islands,,2021-03-02,18.85
Virgin Islands,,2021-03-03,19.25
Virgin Islands,,2021-03-04,20.65
Virgin Islands,,2021-03-05,21.37
Virgin Islands,,2021-03-06,21.99
Virgin Islands,,2021-03-07,22
Virgin Islands,,2021-03-08,22.02
Virgin Islands,,2021-03-09,22.69
Virgin Islands,,2021-03-10,23.51
Virgin Islands,,2021-03-11,24.23
Virgin Islands,,2021-03-12,25.03
Virgin Islands,,2021-03-13,25.97
Virgin Islands,,2021-03-14,25.99
Virgin Islands,,2021-03-15,26.04
Virgin Islands,,2021-03-16,26.86
Virgin Islands,,2021-03-17,27.93
Virgin Islands,,2021-03-18,28.78
Virgin Islands,,2021-03-19,29.75
Virgin Islands,,2021-03-20,30.64
Virgin Islands,,2021-03-21,30.73
Virgin Islands,,2021-03-22,30.75
Virgin Islands,,2021-03-23,31.75
Virgin Islands,,2021-03-24,32.93
Virgin Islands,,2021-03-25,34.13
Virgin Islands,,2021-03-26,35.03
Virgin Islands,,2021-03-27,36.08
Virgin Islands,,2021-03-28,36.51
Virgin Islands,,2021-03-29,36.55
Virgin Islands,,2021-03-30,37.75
Virgin Islands,,2021-03-31,39.15
Virgin Islands,,2021-04-01,40.41
Virgin Islands,,2021-04-02,41.39
Virgin Islands,,2021-04-03,41.87
Virgin Islands,,2021-04-04,41.87
Virgin Islands,,2021-04-05,41.87
Virgin Islands,,2021-04-06,42.97
Virgin Islands,,2021-04-07,44.32
Virgin Islands,,2021-04-08,46.02
Virgin Islands,,2021-04-09,47.12
Virgin Islands,,2021-04-10,47.99
Virgin Islands,,2021-04-11,48.18
Virgin Islands,,2021-04-12,48.29
Virgin Islands,,2021-04-13,49.42
Virgin Islands,,2021-04-14,50.6
Virgin Islands,,2021-04-15,51.71
Virgin Islands,,2021-04-16,52.59
Virgin Islands,,2021-04-17,53.62
Virgin Islands,,2021-04-18,53.77
Virgin Islands,,2021-04-19,53.81
Virgin Islands,,2021-04-20,54.65
Virgin Islands,,2021-04-21,55.45
Virgin Islands,,2021-04-22,55.93
Virgin Islands,,2021-04-23,56.42
Virgin Islands,,2021-04-24,56.79
Virgin Islands,,2021-04-25,56.92
Virgin Islands,,2021-04-26,56.94
Virgin Islands,,2021-04-27,57.51
Virgin Islands,,2021-04-28,58.21
Virgin Islands,,2021-04-29,58.85
Virgin Islands,,2021-04-30,59.52
Virgin Islands,,2021-05-01,60.05
Virgin Islands,,2021-05-02,60.17
Virgin Islands,,2021-05-03,60.19
Virgin Islands,,2021-05-04,60.81
Virgin Islands,,2021-05-05,60.81
Virgin Islands,,2021-05-06,61.79
Virgin Islands,,2021-05-07,62.16
Virgin Islands,,2021-05-08,62.57
Virgin Islands,,2021-05-09,62.63
Virgin Islands,,2021-05-10,62.65
Virgin Islands,,2021-05-11,62.99
Virgin Islands,,2021-05-12,63.39
Virgin Islands,,2021-05-13,63.72
Virgin Islands,,2021-05-14,64.04
Virgin Islands,,2021-05-15,64.51
